question_id,question_text,vote_count,topic_label,topic_reason
3618,밖에서 잘 것 같은 사람은?,12,기타,핵심 단서가 약하거나 범주가 모호함
3630,처음보는 사람이랑 말 잘 할 것 같은 사람,12,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3634,집이 학교랑 가장 멀 것 같은 사람은?,12,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3638,귤 10초만에 깔수있을 것 같은 사람,12,기타,핵심 단서가 약하거나 범주가 모호함
3644,버킷리스트 중 하나를 한 명과 같이 한다면?,12,기타,핵심 단서가 약하거나 범주가 모호함
3645,뭐든 열심히 하는 사람은?,12,기타,핵심 단서가 약하거나 범주가 모호함
3647,알바할 때 만나면 못본척 할 것 같은 사람은?,12,기타,핵심 단서가 약하거나 범주가 모호함
3652,엔딩요정에 어울리는 사람은?,12,기타,핵심 단서가 약하거나 범주가 모호함
3654,케이팝보단 팝송 들을 것 같은 사람?,12,기타,핵심 단서가 약하거나 범주가 모호함
3666,편지 쓰기 만렙일 것 같은 사람!,12,기타,핵심 단서가 약하거나 범주가 모호함
3671,차가운걸 가장 잘 먹을 것 같은 사람은?,12,기타,핵심 단서가 약하거나 범주가 모호함
3674,울고싶을 때 가장 떠오르는 사람은?,12,기타,핵심 단서가 약하거나 범주가 모호함
3681,아이돌 진심인 친구는?,12,미래상상_성공,"장래 상상, 미래 성취 맥락"
3700,친해져서 아주 좋은 사람은?,12,기타,핵심 단서가 약하거나 범주가 모호함
3701,다이어트를 열심히 하는 친구는?,12,친밀감_우정,"사교성, 정서적 친밀감"
3726,무슨 말을 해도 재밌는 친구는?,12,성격_행동,"성향, 태도, 사회성 등 성격 특성"
3730,웃음참기를 가장 잘 할 것 같은 친구는??,12,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3739,성인되면180도 다르게 변할 것 같은 사람은?,12,미래상상_성공,"장래 상상, 미래 성취 맥락"
3741,시험보는 날 컴싸 안가져올 것 같은 친구는?,12,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3759,더위에 강한 사람은?,12,기타,핵심 단서가 약하거나 범주가 모호함
3779,10년 후에 건물주일 것  같은 사람,12,미래상상_성공,"장래 상상, 미래 성취 맥락"
3802,무채색 덕후!?,12,기타,핵심 단서가 약하거나 범주가 모호함
3808,아이돌 소식을 다 꿰고 있는 친구는?,12,미래상상_성공,"장래 상상, 미래 성취 맥락"
3811,먹을 것을 잘 나눠줄 것 같은 친구는?,12,친밀감_우정,"사교성, 정서적 친밀감"
3824,99세 때 노인정에서 함께 트월킹 출 사람?,12,기타,핵심 단서가 약하거나 범주가 모호함
3826,좀비사태가 발생하면 자진해서 좀비한테 물릴 것 같은 사람,12,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
3829,인생 최대의 일탈이 무단횡단 일 것  같은 친구는?,12,친밀감_우정,"사교성, 정서적 친밀감"
3834,같이 있으면 시끄러운 친구는?,12,친밀감_우정,"사교성, 정서적 친밀감"
3837,잠꼬대가 심할 것 같은 사람은?,12,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3850,휴대폰 배터리를 절대 충전 안 할 것 같은 사람,12,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3851,명사수같은 친구 누구 같아?,12,친밀감_우정,"사교성, 정서적 친밀감"
3856,바로 옆집에 살았으면 좋겠는 친구,12,친밀감_우정,"사교성, 정서적 친밀감"
3861,집에 옷이 브랜드별로 있을 것 같은 사람,12,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3866,당장 데뷔해도 이상하지 않은 사람은?,12,인기_영향력,"SNS 인기, 유명세 등"
3879,마트에서 단비처럼 졸라서 장난감 살것 같은 사람,12,장난,"가벼운 놀림, 팩폭, 티격태격"
3891,귀신이 되면 가장 안무서울 것 같은 사람은?,12,성격_행동,"성향, 태도, 사회성 등 성격 특성"
3894,서바이벌 게임장에 데려가고 싶은 사람은?,12,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3921,일 나중에 미루다가 결국엔 못할 것 같은 사람,12,미래상상_성공,"장래 상상, 미래 성취 맥락"
3942,같이 파티하면 재미있을 것 같은 친구,12,친밀감_우정,"사교성, 정서적 친밀감"
3951,고백을 제일 스스럼없이 잘 할 것 같은 사람은?,12,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
3971,얼굴을 그려주고 싶은 친구는?,12,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3982,콘서트 티켓 2장이 있다면 같이 가고싶은 사람은?,12,기타,핵심 단서가 약하거나 범주가 모호함
3986,시험날 운세 찾아볼 것 같은 사람은?,12,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3992,얘기하기 가장 편한 사람,12,기타,핵심 단서가 약하거나 범주가 모호함
3998,미국 분위기와 잘 어울리는 친구는?,12,친밀감_우정,"사교성, 정서적 친밀감"
4006,내 생일 때 ”선물은 나야“ 할 것 같은 사람은?,12,인기_영향력,"SNS 인기, 유명세 등"
4010,동창회때 꼭 보고싶은 친구는?,12,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
4030,같이 별 보러 가고싶은 사람,12,기타,핵심 단서가 약하거나 범주가 모호함
4056,피어싱이 많은 사람은?,12,기타,핵심 단서가 약하거나 범주가 모호함
4065,귀신의집 근처에도 못 갈 것 같은 사람,12,기타,핵심 단서가 약하거나 범주가 모호함
4095,분수 보면 달려들 것 같은 사람은?,12,기타,핵심 단서가 약하거나 범주가 모호함
4099,롤토체스를 가장 잘 할 것 같은사람은?,12,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
4102,과학 잘 할 것 같은 사람,12,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
4105,말투가 재밌는사람,12,성격_행동,"성향, 태도, 사회성 등 성격 특성"
4106,고구마를 가장 잘 캘 것 같은 친구는?,12,친밀감_우정,"사교성, 정서적 친밀감"
4116,메신저 정리 가장 안할 것 같은 사람,12,기타,핵심 단서가 약하거나 범주가 모호함
4123,이름 들으면 학교에서 다 알만 한 친구는,12,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
4135,날 가장 아끼는 것 같은 친구,12,친밀감_우정,"사교성, 정서적 친밀감"
4150,러브레터를 가장 잘 쓸 것 같은 사람은?,12,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
3308,게임을 한번도 안 해봤을 것 같은 사람은?,11,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3313,나중에 놀이공원에서 일해볼 것 같은 사람,11,미래상상_성공,"장래 상상, 미래 성취 맥락"
3323,시험문제 이의제기를 가장 열심히 할 것 같은 친구는?,11,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3326,식당에서 주문할 때 너무 소심해서 옆에 친구한테 시킬것 같은 사람은?,11,성격_행동,"성향, 태도, 사회성 등 성격 특성"
3333,학교에서 보면 반가운 사람,11,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3334,노래 밤편지랑 제일 잘 어울리는 사람,11,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3337,정수리가 제일 매력적인 친구는?,11,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3347,솜사탕 향기 날 것 같은 사람은?,11,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3350,혀가 제일 길어보이는 사람,11,기타,핵심 단서가 약하거나 범주가 모호함
3352,공휴일에 모르고 등교 할 것 같은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3356,노래부르면서 씻을 것 같은 사람은?,11,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3365,마라 로제 찜닭을 제일 좋아할 것 같은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3375,학원을 제일 많이 다닐것 같은 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
3376,성별이 바뀐다면 제일 잘 적응할 것 같은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3379,고데기 제일 잘 할 것 같은 사람은?,11,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3382,명품 엠버서더가 어울리는 사람,11,기타,핵심 단서가 약하거나 범주가 모호함
3383,정말 취미가 많다고 생각 드는 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3387,같이 3시간 이상 영상통화 가능한 사람,11,기타,핵심 단서가 약하거나 범주가 모호함
3391,공부만 하는 명문고에서 제일 잘 놀것 같은 사람,11,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3394,내 옷 입혀보고 싶은 사람,11,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3413,공개고백을 즐길것 같은 사람은?,11,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
3416,문자 잘못 보낸 적 있을 것 같은 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
3430,편의점에서뭐라도 사주고싶은 친구는?,11,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3433,비행기탈때 신발 벗고 탈 것 같은 사람,11,기타,핵심 단서가 약하거나 범주가 모호함
3436,다개국어가 가능할 것 같은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3439,내 생일파티에 1순위로 초대하고 싶은 친구는?,11,신뢰_의지,"고민, 믿음, 의지 등 신뢰 관계"
3446,신발끈 못 묶을 것 같은 사람,11,기타,핵심 단서가 약하거나 범주가 모호함
3493,외계인이 있다고 믿을 것 같은 사람,11,기타,핵심 단서가 약하거나 범주가 모호함
3547,지금 뭐하는지 궁금한 친구,11,친밀감_우정,"사교성, 정서적 친밀감"
3548,멍때리기 대회 1등 할 것 같은 사람,11,기타,핵심 단서가 약하거나 범주가 모호함
3549,러브레터 가장 많이 받았을 것 같은사람,11,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
3550,시험/수행 당일치기로 준비할 것 같은 친구는?,11,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3556,항상 정각에 공부한다 하고 안 하는 친구,11,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3559,거절 못해서 전단지 받을 것 같은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3561,가장 헤어스타일이 매력적인 사람,11,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3571,햄버거에 야채를 다 빼고 먹을 것 같은 사람은?,11,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3572,커서 핫걸이 될 것 같은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3588,취두부 잘 먹을 것 같은 사람,11,기타,핵심 단서가 약하거나 범주가 모호함
3594,5월이랑 가장 어울리는 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3597,하나를 보면 열을 알 것 같은 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
3606,잠만보 빙의할것 같은 사람?,11,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
3629,사과로 토끼를 가장 잘만들것 같은 사람,11,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3642,체육할때 제일 멋있을 것 같은 사람은?,11,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3667,갑자기 생긴 100억을 5:5로 나눌 수 있는 사람,11,기타,핵심 단서가 약하거나 범주가 모호함
3672,상상력이 가장 풍부할 것 같은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3673,프로포즈를 제일 기깔나게 할수 있는 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3676,졸업사진 컨셉 가장 신박하게 잡을 것 같은 친구는?,11,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3678,아무리 나쁘게 굴어도 웃어 줄 것 같은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3702,장기자랑 같이 나가고 싶은 친구,11,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3704,졸업식에 오열할 것 같은사람,11,기타,핵심 단서가 약하거나 범주가 모호함
3718,동물이 된다면 말이 될 것 같은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3727,나이가 많이 들어도 멋있을 것 같은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3728,배낭여행 같이 하고 싶은 친구는?,11,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
3735,손톱 혼자 못 깎을 것 같은 사람,11,기타,핵심 단서가 약하거나 범주가 모호함
3743,협동심이 좋을 것 같은 사람,11,기타,핵심 단서가 약하거나 범주가 모호함
3752,하루종일 집만 생각하고 있을 것 같은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3761,노벨평화상 받을 것 같은 애,11,기타,핵심 단서가 약하거나 범주가 모호함
3762,모든 퍼스널 컬러를 소화할 것 같은 사람,11,기타,핵심 단서가 약하거나 범주가 모호함
3773,MBTI E끼리들 모였을때 제일 시끄러울것 같은 친구,11,친밀감_우정,"사교성, 정서적 친밀감"
3775,가장 악기를 많이 다룰 줄 알 것 같은 친구,11,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3780,쌩얼 미인일 것 같은 친구,11,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3788,탕수육에 소스 부어먹을 것 같은 사람?,11,기타,핵심 단서가 약하거나 범주가 모호함
3794,남은 인생 함께해도 만족스러울 것 같은 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
3795,강해보이는데 속은 여린 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3801,먼저 인사해줄 것 같은 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
3873,돈이 아깝지 않은 사람,11,미래상상_성공,"장래 상상, 미래 성취 맥락"
3886,연인을 위해 죽을수도 있을 것 같은 사람은?,11,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
3896,의외로 진중한 모면이 있는 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
3902,라면 가장 자주 먹을 것 같은 사람,11,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3919,탕후루 사주고 싶은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3932,스타벅스 + 맥북과 가장 잘 어울리는 사람은?,11,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3939,생일선물로 발가락 양말을 보내주고싶은 친구는?,11,인기_영향력,"SNS 인기, 유명세 등"
3940,가장 인맥이 넓은 것 같은 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
3964,살면서 한번쯤 짝사랑 해볼만한 사람은?,11,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
3970,결혼식에서 부케 받을 것 같은 사람은?,11,미래상상_성공,"장래 상상, 미래 성취 맥락"
3988,뉴스 챙겨볼 거 같은사람,11,기타,핵심 단서가 약하거나 범주가 모호함
3989,지구가 멸망할 때 기뻐할 것 같은 사람은?,11,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
3990,해외여행 같이 가면 통역 다 해줄 것 같은 사람,11,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
3996,머릿속 한번 들여다보고싶은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
4024,커서 이런 사람과 결혼하고 싶다,11,미래상상_성공,"장래 상상, 미래 성취 맥락"
4038,공부를 좋아할 것 같은 사람은?,11,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
4044,북극곰 같은 친구,11,친밀감_우정,"사교성, 정서적 친밀감"
4045,챙겨줘야 할 것 같은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
4046,학원 제일 열심히 가는 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
4047,퀸동주가 롤모델일 것  같은 사람은?,11,미래상상_성공,"장래 상상, 미래 성취 맥락"
4051,공부 열심히 하면 성적 바로 오를 것 같은 사람,11,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
4052,얼굴 보고 설렌적 있는 사람,11,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
4062,인스타 말투가 가장 깔끔할 것 같은 친구는?,11,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
4069,항상 남에게 맞춰주는 것 같은 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
4096,안경 쓰고 벗고 차이 심할 것 같은 사람,11,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
4104,하관이 궁금한 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
4119,아침에 준비만 2시간 걸릴것 같은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
4129,풍선을 제일 잘 볼 것 같은 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
4134,같이 요가하고싶은 사람,11,기타,핵심 단서가 약하거나 범주가 모호함
4148,가방에서 쓰레기가 안 나올 것 같은 사람은?,11,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
1990,제일 친구들한테 맛있는거 많이 사주는 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
3169,가장 창의적인 사람,11,성격_행동,"성향, 태도, 사회성 등 성격 특성"
3181,같이 도서관 가고 싶은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3184,남녀 안 가리고 다 친한 것 같은 친구,11,친밀감_우정,"사교성, 정서적 친밀감"
3187,집에 혼자 있으면 무섭다고 전화할 것 같은 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
3191,프로포즈 한다면 받고 싶은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3208,무인도에 갇힌다면 가장 도움이 될 친구,11,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
3228,장점이 제일 많은 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
3233,가장 토론을 잘 할 것 같은 사람은?,11,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3241,평소 말걸기 무서워 보이는 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3242,요리해서 주고 싶은 사람은?,11,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3251,변덕이 제일 심할 것 같은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
3257,내 동생이랑 연애를 허락해줄 수 있는 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
3273,나에게 음료수 한 잔 사줄 것 같은 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
3274,개인방송을 잘 할 것 같은 사람은?,11,인기_영향력,"SNS 인기, 유명세 등"
3280,핸드폰 배경화면이 셀카일 것 같은 사람은,11,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3281,과거로 돌아가 해주고싶은 말이 있는 친구는?,11,친밀감_우정,"사교성, 정서적 친밀감"
3287,나랑 쌍둥이 같은 사람,11,기타,핵심 단서가 약하거나 범주가 모호함
3289,오이 싫어할 것 같은 사람은?,11,기타,핵심 단서가 약하거나 범주가 모호함
2196,외로움을 가장 많이 탈 것 같은 사람,10,성격_행동,"성향, 태도, 사회성 등 성격 특성"
3172,미래에 구글에 입사할 것 같은 사람은?,10,미래상상_성공,"장래 상상, 미래 성취 맥락"
3185,지하철역 반대로 탈 것 같은 사람은?,10,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3192,눈물이 많은 친구는?,10,성격_행동,"성향, 태도, 사회성 등 성격 특성"
3206,뇌가 섹시한 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3236,안 놀아 봤지만 같이 놀고 싶은 사람,10,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
3266,전화번호를 제일 못 외울 것 같은 사람은,10,기타,핵심 단서가 약하거나 범주가 모호함
3291,하늘에서 돈이 떨어지면 제일 빨리 주우러 갈 것 같은 사람은?,10,미래상상_성공,"장래 상상, 미래 성취 맥락"
3293,핫도그 먹을 때 소시지 마지막에 먹을 것 같은 사람,10,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3297,너에게 칭찬을 받는다면 가장 기분 좋을 것 같아!,10,기타,핵심 단서가 약하거나 범주가 모호함
3302,한가지 게임만 팔 것 같은 친구는?,10,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3310,속눈썹이 제일 긴 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3324,가장 별자리를 잘 알것 같은사람,10,기타,핵심 단서가 약하거나 범주가 모호함
3328,나 잘때 내 얼굴에 낙서할 것 같은 사람은?,10,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3332,새마을 옷 가장 잘 어울릴것 같은 사람은?,10,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3338,다이소 쇼핑 좋아할 것 같은 사람?,10,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3362,남들에게 제일 씀씀이가 클 것 같은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3370,인생네컷 포즈가 가장 기깔나는 사람은?,10,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3385,외발 자전거 같이 타고 싶은 친구,10,친밀감_우정,"사교성, 정서적 친밀감"
3398,복권 당첨금을 나눠줄 수 있는 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3420,빼빼로데이 날 사물함에 빼빼로 꽉 차있을 것 같은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3425,자신있게 소개할 수 있는 친구는?,10,친밀감_우정,"사교성, 정서적 친밀감"
3427,신발 브랜드 종류별로 있을 것 같은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3432,낯가림 제일 심할 것 같은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3443,기억을 다 잃게 되었을 때 단 한명만 기억할 수 있다면?,10,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3445,더 자세히 알아보고 싶은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3452,30살까지 애인이 안생기면 결혼하고 싶은 친구는?,10,미래상상_성공,"장래 상상, 미래 성취 맥락"
3454,가장 어른스러운 친구는?,10,미래상상_성공,"장래 상상, 미래 성취 맥락"
3461,목소리 제일 클것 같은 사람은?,10,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3462,이중에서 제일 편한 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3465,요즘 가장 같이 있고 싶은 친구는?,10,친밀감_우정,"사교성, 정서적 친밀감"
3469,인스타 스토리가 가장 감성 넘치는 사람은?,10,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3474,하이틴 미식축구부일 것 같은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3481,가장 김밥을 잘 만들 것 같은 사람은?,10,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3486,좋고 싫음이 분명한 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3494,올리브영에 가장 자주 갈 것 같은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3498,괴롭힘 당하고 있을때 도와줄 것 같은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3507,웨딩드레스가 가장 잘 어울릴 것 같은 사람은?,10,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3509,미래에 인스타 감성 카페 사장이 될것 같은 사람은?,10,미래상상_성공,"장래 상상, 미래 성취 맥락"
3513,자율주행차가 도입되어도 직접 운전할것 같은 사람은?,10,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3519,우리 집에 초대해서 야식 먹고 싶은 사람!,10,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3520,도어락 비번까먹을 것 같은 친구는?,10,친밀감_우정,"사교성, 정서적 친밀감"
3534,공포영화 본 뒤 혼자 못 잘것 같은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3546,카페에서 사진 백만장 찍을 것 같은 사람은??,10,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3560,힘을 숨기고 있을 것 같은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3574,고마운 기억이 있는 사람은?,10,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3577,같이 학교탈출 하고 싶은 사람은?,10,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
3584,애플워치가 가장 잘어울리는 사람은?,10,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3593,"지쿠터, 전동킥보드 같이 타보고싶은 사람은?",10,기타,핵심 단서가 약하거나 범주가 모호함
3605,나를 감동시킬 수 있는 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3613,같은 반에 좋아하는 사람이 있을 것 같은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3622,얘가 결혼하자 하면 고민좀 해볼 수 있다!,10,미래상상_성공,"장래 상상, 미래 성취 맥락"
3643,싸움 제일 잘 하는 사람은?,10,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3648,날 지켜줄 것 같은 사람,10,기타,핵심 단서가 약하거나 범주가 모호함
3656,외국사람과 결혼할 것 같은 친구,10,미래상상_성공,"장래 상상, 미래 성취 맥락"
3683,점프 10미터 할 것 같은 친구,10,친밀감_우정,"사교성, 정서적 친밀감"
3692,길 가면서 인스타 많이 따일 것  같은사람,10,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3703,혼자 있을때랑 다른 사람이랑 있을때 차이가 가장 클 것 같은 사람,10,기타,핵심 단서가 약하거나 범주가 모호함
3712,기프티콘 보내주고싶은 친구는?,10,인기_영향력,"SNS 인기, 유명세 등"
3714,말투가 마음에 드는 친구는?,10,친밀감_우정,"사교성, 정서적 친밀감"
3722,20년뒤 TV에 출연할 것 같은사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3725,새우 알레르기 있을 것 같은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3731,분위기를 가장 잘 띄우는 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3733,나랑 잘어울릴 것 같은 사람은?,10,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3737,새로운 악기를 제일 잘 배울것 같은 친구는?,10,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
3760,마라탕 0단계 먹을 것 같은 친구는?,10,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3770,불꽃놀이 같이 보러 가고 싶은 친구!,10,친밀감_우정,"사교성, 정서적 친밀감"
3792,우아한 분위기를 풍기는 친구,10,친밀감_우정,"사교성, 정서적 친밀감"
3800,턱걸이를 제일 많이 할 것 같은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3803,동화속 공주님같은 친구는?,10,친밀감_우정,"사교성, 정서적 친밀감"
3805,등산복 잘어울릴 것 같은 친구,10,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3807,제일 요란하게 걷는 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3809,귀신 나타나면 제일 빨리 도망 칠 것 같은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3813,엽사조차 이쁘게 나오는 친구는?,10,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3817,틱톡챌린지 다 외우고있을 것 같은 친구는?,10,인기_영향력,"SNS 인기, 유명세 등"
3828,웹툰에 나온 캐릭터를 닮은 사람은?,10,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3838,볼이 귀욤귀욤한 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3847,헬로키티를 가장 좋아할 것 같은 사람은?,10,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
3857,내 생일 날에 깜짝 파티를 해줄것 같은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3862,나는 자연인이다 본방사수할 것 같은 사람은?,10,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
3880,제일 계란형인 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
3883,수업시간에 몰래 과자 잘 먹을 것 같은 사람,10,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
3884,쌍쌍바를 나눠먹고싶은사람은,10,기타,핵심 단서가 약하거나 범주가 모호함
3900,네발자전거 타고 다닐 것 같은 사람은?,10,기타,핵심 단서가 약하거나 범주가 모호함
