question_id,question_text,vote_count,main_label,sub_label,refined_reason,needs_manual_review,matched_keywords,manual_review_done,manual_review_time,manual_review_note,topic_label,topic_reason
4875,피아노 연주를 들려줬으면 좋겠는 사람은?,4,능력_재능,예체능_특기,"운동, 음악, 공연, 퍼포먼스 능력",0,피아노,0,,,,
4895,손톱이 제일 가지런 한 친구는?,4,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4947,살면서 한번쯤 짝사랑 해볼만한 사람은?,4,연애_호감,,"설렘, 이성, 연애 감정 등 맥락",0,,0,,,,
4961,가장 눈물이 많을 것 같은사람은?,4,성격_행동,,"성향, 태도, 사회성 등 성격 특성",0,,0,,,,
4989,내 생일 때 ”선물은 나야“ 할 것 같은 사람은?,4,인기_영향력,,"SNS 인기, 유명세 등",0,,0,,,,
4994,시험볼 때 긴장 전혀 안할 것 같은 사람,4,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
5017,소개팅 시켜주고싶은 친구는?,4,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
5081,속마음이 가장 궁금한 사람,4,신뢰_의지,,"고민, 믿음, 의지 등 신뢰 관계",0,,0,,,,
5082,롤토체스를 가장 잘 할 것 같은사람은?,4,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
5088,말투가 재밌는사람,4,성격_행동,,"성향, 태도, 사회성 등 성격 특성",0,,0,,,,
5125,너무 예쁘고 잘생겨서 이성이 다가가기 어려울 것 같은 사람은?,4,연애_호감,,"설렘, 이성, 연애 감정 등 맥락",0,,0,,,,
3408,가장 냉정한 사람,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
3708,나도 모르게 자꾸 시선이 가는사람,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
3860,한번쯤 목마를 태워주고 싶은사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4136,내가 가장 아끼는 친구,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4165,새학기에 이상한 컨셉 잡을 것 같은 사람은?,3,관계상상_상황극,가정_상황질문,2차 규칙 미매칭,1,,0,2026-04-03 11:09:44,,,
4171,기말고사 만점 받을 것 같은 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4189,뇌가 섹시한 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4193,소크라테스와 토론하면 바로 이길 것 같은 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4198,루미큐브 잘 할 것 같은 사람,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4203,가장 결정이 오래 걸릴 것 같은 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4205,식당가서 먼저 물 따라줄 사람,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4212,할리갈리 룰 몰라서 바나나만 나오면 종칠 것 같은 사람,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4218,화려한 머리가 가장 잘 어울리는 사람은?,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4220,가장 이쁨 받고 자란 것 같은 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4221,집에서 상황극할 것 같은 사람은?,3,성격_행동,감성_여림,2차 규칙 미매칭,1,,0,2026-04-03 11:09:29,,,
4225,요리해서 주고 싶은 사람은?,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4230,길거리에 떨어진 돈을 주워서 경찰서에 반납할 것 같은 사람,3,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4231,내 친구한테 소개 시켜주고 싶은 사람,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4234,변덕이 제일 심할 것 같은 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4238,노래방 가면 분위기를 잘 주도할 것 같은 사람은?,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4253,잡기술이 가장 많은 사람은?,3,능력_재능,지적_실행능력,2차 규칙 미매칭,1,,0,2026-04-06 09:16:01,,,
4254,가장 저축을 잘 할 것 같은 사람,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4255,욕하면 어색할 것 같은 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4259,눈썹이 가장 예쁜 사람은?,3,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
4262,내가 결혼 할 때 까지 친구로 두고싶은 사람은?,3,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4277,머리 감을 때 린스 두번 펌프 할 것 같은 사람은?,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4305,갈등상황에서 제일 먼저 내 옆에 서줄 것 같은 사람은?,3,친밀감_우정,취향_동행,2차 규칙 미매칭,1,,0,2026-04-03 11:09:04,,,
4311,나 잘때 내 얼굴에 낙서할 것 같은 사람은?,3,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
4312,양말 짝짝이로 신어도 어울리는 사람은?,3,외모_매력,패션_스타일,"옷, 색, 핏, 착장, 잘 어울림",1,어울리는,0,,,,
4316,학교에서 보면 반가운 사람,3,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4332,성선설이 맞다고 생각될 정도로 착한 친구는?,3,성격_행동,,"성향, 태도, 사회성 등 성격 특성",0,,0,,,,
4337,길가다가 도움이 팔요한 사람이 있으면 못 지나치고 도와줄것 같은 친구는?,3,신뢰_의지,,"고민, 믿음, 의지 등 신뢰 관계",0,,0,,,,
4340,좀비가 나타나도 라이브 방송 킬 것 같은 친구는?,3,관계상상_상황극,,"무인도, 특정 상황극 등 가상 상황",0,,0,,,,
4359,성별이 바뀐다면 제일 잘 적응할 것 같은 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4374,공부만 하는 명문고에서 제일 잘 놀것 같은 사람,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4379,방학에 학교 갈 것 같은 친구는?,3,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4384,연애 한 번도 안했는데 연애조언 많이 해줄 것 같은 사람은?,3,신뢰_의지,,"고민, 믿음, 의지 등 신뢰 관계",0,,0,,,,
4396,공개고백을 즐길것 같은 사람은?,3,연애_호감,,"설렘, 이성, 연애 감정 등 맥락",0,,0,,,,
4400,농담을 이해하지 못했는데 웃은 적이 있을 것 같은 친구는?,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4405,지갑에 5만원 이상 있을 것 같은 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,2026-04-03 11:09:45,,,
4410,신발 브랜드 종류별로 있을 것 같은 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4418,리듬게임 가장 잘 할 것 같은 사람,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4429,신발끈 못 묶을 것 같은 사람,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4434,어딜 가도 혼자 잘 지낼 것 같은 사람은?,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4437,가장 어른스러운 친구는?,3,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4444,목소리 제일 클것 같은 사람은?,3,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
4448,요즘 가장 같이 있고 싶은 친구는?,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4450,힌트 없이도 내가 누군지 맞출 수 있을 것 같은 친구는?,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4451,물리를 가장 잘 할 것 같은 사람은?,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4465,가족이었으면 좋았을 것 같은 친구,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4474,만약에 영혼이 바뀐다면 누가 되고싶어?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4479,가장 흐물흐물 거리는 친구는?,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4494,인생 2회차인 것 같은 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4498,같이 여행가면 계속 사진 찍어달라고 할 것 같은 사람은?,3,관계상상_상황극,,"무인도, 특정 상황극 등 가상 상황",0,,0,,,,
4515,소식좌일 것 같은 사람,3,생활습관_일상,음식_생활패턴,2차 규칙 미매칭,1,,0,2026-04-06 09:08:32,,,
4518,내가 자고있을때 나에게 이불 덮어줄 것 같은 사람은?,3,성격_행동,,"성향, 태도, 사회성 등 성격 특성",0,,0,,,,
4520,뿌까 머리가 가장 잘 어울릴 것 같은 사람은?,3,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
4521,매일 씻을 것 같은 사람은?,3,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4527,미래에 마라탕집 차릴 것 같은 사람은?,3,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4528,조금은 어색한 친구는?,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4529,카페에서 사진 백만장 찍을 것 같은 사람은??,3,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4550,20년 뒤 돈 많은 백수가 될 것 같은 사람은?,3,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4559,담력훈련 같이 가보고 싶은 친구는?,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4560,같이 학교탈출 하고 싶은 사람은?,3,관계상상_상황극,,"무인도, 특정 상황극 등 가상 상황",0,,0,,,,
4575,주말에 늦게 일어날 것 같은 사람,3,생활습관_일상,음식_생활패턴,"음식 취향, 생활 루틴, 일상 패턴",0,주말에,0,,,,
4582,개미와 뽀뽀를 잘 할 것 같은 사람은?,3,연애_호감,,"설렘, 이성, 연애 감정 등 맥락",0,,0,,,,
4586,가장 목소리가 맑은 사람은?,3,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
4594,가장 요정 같은 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4595,은근 재능충인 사람은?,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4598,남들 놀 때 열심히 공부만 할 것 같은 사람은?,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4600,아이돌로 스카우트 될 것 같은 사람은?,3,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4601,밖에서 잘 것 같은 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4610,같이 여름밤에 별보고싶은사람,3,친밀감_우정,취향_동행,같이/함께 무언가 하고 싶은 대상,0,같이,0,,,,
4623,60넘어서도 장난칠것 같은 친구,3,장난,,"가벼운 놀림, 팩폭, 티격태격",0,,0,,,,
4631,날 지켜줄 것 같은 사람,3,신뢰_의지,배려_보호,2차 규칙 미매칭,1,,0,2026-04-06 09:13:16,,,
4635,엔딩요정에 어울리는 사람은?,3,외모_매력,패션_스타일,"옷, 색, 핏, 착장, 잘 어울림",0,어울리는,0,,,,
4644,골키퍼 있어도 골 넣을 것 같은 사람은?,3,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
4647,벙거지가 잘 어울릴 것 같은 사람,3,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
4652,가장 잘 하는 운동이 숨쉬기 운동일 것 같은 사람은?,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4659,졸업사진 컨셉 가장 신박하게 잡을 것 같은 친구는?,3,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4680,애니메이션에 나올 것 같은 친구는?,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4690,가장 동안이다 생각하는 친구는?,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4693,옷 잘 입을 수 있게 도와줄 것 같은 친구,3,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
4694,인스타 스토리 보관함에 하루도 빠짐 없이 꽉 차있을 것 같은 사람,3,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4698,무표정이 예쁜/잘생긴 친구는?,3,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
4703,목소리가 듣기 좋은 사람,3,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
4709,무슨 말을 해도 재밌는 친구는?,3,성격_행동,,"성향, 태도, 사회성 등 성격 특성",0,,0,,,,
4710,나이가 많이 들어도 멋있을 것 같은 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4714,분위기를 가장 잘 띄우는 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4715,씻은 후 거울을 가장 오래 볼 것 같은 친구는?,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4723,하루종일 폰 꺼놨을 때 연락 제일 많이 와있을 것 같은 애,3,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4728,소소한 행복들을 모아 사람들에게 선물해줄것 같은 사람,3,인기_영향력,,"SNS 인기, 유명세 등",0,,0,,,,
4738,자기 사진을 배경화면으로 쓸 것 같은 사람은?,3,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4746,목욕탕 부끄럼없이 같이 갈수 있는 사람,3,친밀감_우정,취향_동행,같이/함께 무언가 하고 싶은 대상,0,같이,0,,,,
4750,썬텐을 즐길 것 같은 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4760,주사맞는거 무서워할 것 같은 친구,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4766,교과서에 낙서를 가장 많이 할 것 같은 친구는?,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4790,제일 요란하게 걷는 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4810,"복권에 당첨되고,  복권 종이를 잃어버릴 것 같은 친구",3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4820,잠꼬대가 심할 것 같은 사람은?,3,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4826,남녀 노소 누구에게나 사랑 받는 친구는?,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4827,터키아이스크림 가장 잘 잡을 것 같은 사람?,3,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
4841,밸런스 게임하면 잘 맞을 것 같은 사람,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4862,마트에서 단비처럼 졸라서 장난감 살것 같은 사람,3,장난,,"가벼운 놀림, 팩폭, 티격태격",0,,0,,,,
4863,제일 계란형인 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4873,자면 업고 가도 모를 친구는?,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4880,조용한데 인기 많은 사람,3,인기_영향력,,"SNS 인기, 유명세 등",0,,0,,,,
4887,가장 생기넘치는 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4889,가장 휴대폰을 잘 잃어버릴 것 같은 사람은?,3,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4901,같이 호캉스 가고싶은 사람은?,3,친밀감_우정,취향_동행,같이/함께 무언가 하고 싶은 대상,0,같이,0,,,,
4902,탕후루 사주고 싶은 사람은?,3,생활습관_일상,음식_생활패턴,"음식 취향, 생활 루틴, 일상 패턴",0,탕후루,0,,,,
4911,엉뚱한 질문을 많이 하는 친구는?,3,성격_행동,,"성향, 태도, 사회성 등 성격 특성",0,,0,,,,
4913,엄마랑 싸운 후 문을 살살 닫을 것 같은 사람은?,3,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4921,타투 절대 안할 것 같은 친구는?,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4924,미술과 어울리는 사람은?,3,외모_매력,패션_스타일,"옷, 색, 핏, 착장, 잘 어울림",0,어울리는,0,,,,
4955,낚시를 잘 할 것 같은 사람은?,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4973,해외여행 같이 가면 통역 다 해줄 것 같은 사람,3,관계상상_상황극,,"무인도, 특정 상황극 등 가상 상황",0,,0,,,,
4975,얘기하기 가장 편한 사람,3,친밀감_우정,정서적_친밀감,"친해지고 싶음, 먼저 알리고 싶음, 자주 보고 싶은 관계",0,"편한사람, 가장편한",0,,,,
4978,알고보니 재벌일 것  같은 사람은?,3,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4979,머릿속 한번 들여다보고싶은 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4982,결혼식 사회 봐줄 수 있는 사람 누구야?,3,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4985,발레를 제일 잘 할 것 같은 사람은?,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4993,동창회때 꼭 보고싶은 친구는?,3,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
5002,혼혈같은 사람,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
5012,당근마켓 매너 온도가 가장 높을 것 같은 사람,3,신뢰_의지,배려_호의,"배려, 고마움, 도움, 응원 맥락",0,매너,0,,,,
5013,같이 별 보러 가고싶은 사람,3,친밀감_우정,취향_동행,같이/함께 무언가 하고 싶은 대상,0,"같이, 별보러",0,,,,
5018,뚝딱거리는친구는?,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
5025,나한테 애인이 생기면 가장 먼저 말 해줄 사람,3,연애_호감,,"설렘, 이성, 연애 감정 등 맥락",0,,0,,,,
5031,길에서 고양이 보이면 사진 찍을 것 같은 사람은?,3,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
5038,눈썰미가 제일 좋을 것 같은 사람은?,3,성격_행동,개성_기질,2차 규칙 미매칭,1,,0,2026-04-06 09:44:19,,,
5043,농구부가 어울리는 친구,3,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
5087,하관이 궁금한 사람은?,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
5096,손톱 조금만 길면 바로 자를 것 같은 사람,3,생활습관_일상,음식_생활패턴,"음식 취향, 생활 루틴, 일상 패턴",0,손톱,0,,,,
5113,신문지 녹여봤을 것 같은 사람,3,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
5114,리본이 제일 잘 어울릴 것 같은사람!,3,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
5121,컴퓨터 자격증이 있을 것 같은 사람은?,3,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
5122,이중에서 제일 행동대장인 사람은?,3,성격_행동,사회성_리더십,2차 규칙 미매칭,1,,0,2026-04-06 09:27:49,,,
5129,나에게 가장 중요한 사람은?,3,친밀감_우정,취향_동행,2차 규칙 미매칭,1,,0,2026-04-02 09:28:19,,,
5133,러브레터를 가장 잘 쓸 것 같은 사람은?,3,연애_호감,,"설렘, 이성, 연애 감정 등 맥락",0,,0,,,,
4155,미래에 구글에 입사할 것 같은 사람은?,2,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4158,모든 순간이 화보인 사람은?,2,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4164,같이 도서관 가고 싶은 사람은?,2,친밀감_우정,취향_동행,같이/함께 무언가 하고 싶은 대상,0,같이,0,,,,
4172,처피뱅 앞머리가 가장 잘 어울릴 것 같은 사람은?,2,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
4173,같이 커플링 하고 싶은 사람은?,2,친밀감_우정,취향_동행,같이/함께 무언가 하고 싶은 대상,0,같이,0,,,,
4177,이 친구와 평생 친구로 갈 수 있다?,2,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4179,같이 여름 비 맞고 싶은 사람,2,친밀감_우정,취향_동행,같이/함께 무언가 하고 싶은 대상,0,같이,0,,,,
4181,놀릴 때 반응이 재밌는 친구는?,2,성격_행동,,"성향, 태도, 사회성 등 성격 특성",0,,0,,,,
4186,아침에 5분만 더 가장 많이 외칠 것 같은 사람,2,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4191,무인도에 갇힌다면 가장 도움이 될 친구,2,관계상상_상황극,,"무인도, 특정 상황극 등 가상 상황",0,,0,,,,
4197,새벽에 같이 편의점 가고 싶은 사람,2,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4216,가장 토론을 잘 할 것 같은 사람은?,2,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4217,놀때 가장 텐션이 높은사람.,2,성격_행동,,"성향, 태도, 사회성 등 성격 특성",0,,0,,,,
4219,안 놀아 봤지만 같이 놀고 싶은 사람,2,관계상상_상황극,,"무인도, 특정 상황극 등 가상 상황",0,,0,,,,
4229,미래에 올림픽에서 금메달을 딸 것 같은 사람은?,2,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4232,가장 에너지가 넘치는 사람은?,2,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4235,노래방가서 듀엣하고 싶은 사람,2,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4236,가장 독특한 악세사리를 착용할 것 같은 사람은?,2,성격_행동,,"성향, 태도, 사회성 등 성격 특성",0,,0,,,,
4239,공부도 잘하고 놀기도 잘하는 친구는?,2,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4240,내 동생이랑 연애를 허락해줄 수 있는 친구는?,2,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4247,당구 잘 칠 것 같은 사람은?,2,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4251,애인한테 꽃 선물 해줄 것 같은 사람은?,2,연애_호감,,"설렘, 이성, 연애 감정 등 맥락",0,,0,,,,
4258,애어팟 잘 잃어버릴것 같은 사람은?,2,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4263,핸드폰 배경화면이 셀카일 것 같은 사람은,2,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4264,과거로 돌아가 해주고싶은 말이 있는 친구는?,2,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4266,가장 건치인 사람은?,2,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4267,작년과 가장 달라진 사람,2,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4268,맞춤법 고수는?,2,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4273,가지 싫어할 것 같은 사람은?,2,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4296,나중에 놀이공원에서 일해볼 것 같은 사람,2,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4298,머리를 제일 잘 묶는 사람은?,2,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4301,당장 10만원을 빌려줄수있는사람,2,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4303,행동이 공주같은 사람은?,2,외모_매력,분위기_아우라,2차 규칙 미매칭,1,,0,2026-04-06 09:27:35,,,
4317,노래 밤편지랑 제일 잘 어울리는 사람,2,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4319,학교에서 K-POP춤 추고 있을 것 같은 사람은?,2,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4323,노래듣고 있을 것 같은 친구는?,2,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4329,밥을 제일 많이 사줄 것 같은 사람은?,2,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4341,글을 잘쓸 것 같은 친구는?,2,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4345,남들에게 제일 씀씀이가 클 것 같은 사람은?,2,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4346,어벤져스에 영입 될 것 같은 사람은?,2,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4353,인생네컷 포즈가 가장 기깔나는 사람은?,2,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4362,고데기 제일 잘 할 것 같은 사람은?,2,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
4369,꼬깃꼬깃 쓴 손편지로 사랑고백 할 것 같은 사람은?,2,연애_호감,,"설렘, 이성, 연애 감정 등 맥락",0,,0,,,,
4370,같이 3시간 이상 영상통화 가능한 사람,2,친밀감_우정,취향_동행,같이/함께 무언가 하고 싶은 대상,0,같이,0,,,,
4372,서브웨이 안흘리고 깔끔하게 먹을 것 같은사람,2,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4373,JYP 연습생 상,2,외모_매력,분위기_아우라,2차 규칙 미매칭,1,,0,2026-04-03 11:08:35,,,
4375,나중에 특수부대에 지원할 것 같은 사람,2,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4382,만약 방안에 갇힌다면 누구한테 제일 먼저 연락할거야?,2,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4386,뒷태가 연예인같은 사람은?,2,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4387,몰래 남을 도와줄 것 같은 친구는?,2,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4397,필통에 간식 숨겨뒀을 것 같은 사람은?,2,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4399,문자 잘못 보낸 적 있을 것 같은 친구는?,2,친밀감_우정,,"사교성, 정서적 친밀감",0,,0,,,,
4401,목소리가 가장 허스키한 사람은?,2,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
4402,어른이 되어서도 지금이랑 똑같을 것 같은 친구,2,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4403,빼빼로데이 날 사물함에 빼빼로 꽉 차있을 것 같은 사람은?,2,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4406,내가 같이 밥먹자고 하면 바로 같이 먹어줄것 같은 친구,2,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4414,1000만원 주고 365일 학교 오라고 하면 올 것 같은 사람은?,2,생활습관_일상,,"음식, 생활 습관, 소지품 등 일상",0,,0,,,,
4419,다개국어가 가능할 것 같은 사람은?,2,기타,잔여_기타,2차 규칙 미매칭,1,,0,,,,
4433,나와의 추억이 가장 많은 사람은?,2,친밀감_우정,취향_동행,2차 규칙 미매칭,1,,0,2026-04-06 09:15:58,,,
4435,30살까지 애인이 안생기면 결혼하고 싶은 친구는?,2,미래상상_성공,,"장래 상상, 미래 성취 맥락",0,,0,,,,
4438,목소리에 오토튠 깔려있는것 같은 사람,2,외모_매력,,"외모, 스타일, 패션 등 신체적 매력",0,,0,,,,
4439,홍대에서 춤 출것 같은 친구는?,2,능력_재능,,"특정 지식, 기능적 능력, 게임/공부 등",0,,0,,,,
